A,E,Ecum,G_eff,K,L,Lambda,Omega,U,Y_damaged,Y_gross,Y_net,abatecost,dEcum_dt,dK_dt,delta_T,delta_c,f,mu,sigma,t,theta1,y,y_eff
1.9738777322304477,-0.06142910111449452,1999999999999991.2,0.3934259209673007,15704849460708.645,9397037277.804304,0.36288980217051603,0.00799999999999993,-0.5083600602449063,170504449936.5684,171879485823.1536,108630123829.89444,61874326106.67396,-0.06142910111449452,-763516448269.4534,1.9999999999999913,0.7257796043410321,0.5,3.7849705408573366,1.2833038847677794e-13,68.0,0.02533084961827948,14.51559208682064,7.931141660852828
1.9937155332430825,-0.06015678797047627,1999999999999991.2,0.3934259209673007,14941333012439.191,9408270246.168446,0.3609680213243252,0.00799999999999993,-0.5085947020949314,169804234742.19727,171173623732.05368,108510336114.8151,61293898627.38219,-0.06015678797047627,-725364583398.9966,1.9999999999999913,0.7219360426486503,0.5,3.7938570113232455,1.2578927652987824e-13,69.0,0.025078803453302774,14.438720852973006,7.923825232033082
2.0137527074704766,-0.05891217208711828,1999999999999991.2,0.3934259209673007,14215968429040.195,9419306880.225525,0.35906663880647094,0.00799999999999993,-0.5088388544260836,169107943068.46225,170471716802.8853,108386922355.39346,60721020713.06879,-0.05891217208711828,-689121036980.931,1.9999999999999913,0.7181332776129419,0.5,3.8028184707105193,1.232984819708032e-13,70.0,0.024829265189570474,14.362665552258838,7.916222997070005
2.0339912586467506,-0.05769473330564834,1999999999999991.2,0.3934259209673007,13526847392059.264,9430150132.86101,0.35718576702694477,0.00799999999999993,-0.5090921677280625,168415770419.26025,169773962116.18976,108260054282.62296,60155716136.63731,-0.05769473330564834,-654690358746.4387,1.9999999999999913,0.7143715340538896,0.5,3.8118571007996627,1.2085700844851823e-13,71.0,0.024582209873048256,14.287430681077792,7.908347072746449
2.0544332106438876,-0.05650396132282178,1999999999999991.2,0.3934259209673007,12872157033312.824,9440802930.386007,0.3553255311667992,0.00799999999999993,-0.5093542912557726,167727915794.0241,169080560276.23398,108129905023.01231,59598010771.01179,-0.05650396132282178,-621981870661.0388,1.9999999999999913,0.7106510623335984,0.5,3.8209751944202726,1.184638793410609e-13,72.0,0.024337612797998585,14.213021246671968,7.900209591723568
2.0750806076741224,-0.05533935555445668,1999999999999991.2,0.3934259209673007,12250175162651.785,9451268172.06209,0.35348606947500394,0.00799999999999993,-0.5096248724812622,167044581884.82166,168391715609.69922,107996649207.2606,59047932677.56105,-0.05533935555445668,-590909428291.1371,1.9999999999999913,0.7069721389500079,0.5,3.830175160095236,1.161181373648794e-13,73.0,0.024095449504510123,14.139442779000158,7.8918227133557926
2.0959355144943643,-0.05420042499900005,1999999999999991.2,0.3934259209673007,11659265734360.648,9461548729.662224,0.35166753357234287,0.00799999999999993,-0.5099035565502337,166365975276.74237,167707636367.68384,107860463080.813,58505512195.92936,-0.05420042499900005,-561391194101.8699,1.9999999999999913,0.7033350671446857,0.5,3.8394595268316416,1.1381884419190638e-13,74.0,0.02385569577605172,14.066701342893714,7.88319863445097
2.117000016612675,-0.05308668810113761,1999999999999991.2,0.3934259209673007,11097874540258.78,9471647447.066639,0.34987008876192804,0.00799999999999993,-0.5101899857432134,165692306651.3447,167028534930.79102,107721524616.07013,57970782035.27457,-0.05308668810113761,-533349422089.7249,1.9999999999999913,0.6997401775238561,0.5,3.8488309490578554,1.1156508007421491e-13,75.0,0.023618327637050737,13.99480355047712,7.874349599963151
2.1382762204968184,-0.051997672615457485,1999999999999991.2,0.3934259209673007,10564525118169.055,9481567139.8925,0.34809391434585135,0.00799999999999993,-0.5104837989416137,165023790992.9089,166354628017.04526,107580013625.99559,57443777366.91331,-0.051997672615457485,-506710253183.25366,1.9999999999999913,0.6961878286917027,0.5,3.858292211705563,1.0935594347610737e-13,76.0,0.023383321350495465,13.923756573834053,7.8652879136032094
2.159766253784915,-0.05093291547017124,1999999999999991.2,0.3934259209673007,10057814864985.8,9491310595.156216,0.3463392039474168,0.00799999999999993,-0.5107846310990558,164360647797.2043,165686136892.34305,107436111878.83882,56924535918.365486,-0.05093291547017124,-481403520873.5223,1.9999999999999913,0.6926784078948336,0.5,3.867846235434811,1.0719055071348897e-13,77.0,0.023150653415561405,13.853568157896671,7.856025948350153
2.181472265498201,-0.04989196263089294,1999999999999991.2,0.3934259209673007,9576411344112.28,9500880570.967312,0.3446061658383258,0.00799999999999993,-0.5110921127184791,163703101282.44443,165023287583.10928,107290003213.65814,56413098068.78629,-0.04989196263089294,-457362566562.8824,1.9999999999999913,0.6892123316766516,0.5,3.8774960819992623,1.0506803560038235e-13,78.0,0.022920300565261176,13.784246633533032,7.846576156843447
2.203396426255937,-0.04887436896447297,1999999999999991.2,0.3934259209673007,9119048777549.396,9510279796.252731,0.34289502327010946,0.00799999999999993,-0.5114058693357207,163051380602.0666,164366311090.7929,107141873656.29749,55909506945.7691,-0.04887436896447297,-434524064146.2103,1.9999999999999913,0.6857900465402189,0.5,3.887244959747984,1.0298754910244172e-13,79.0,0.022692239764117793,13.715800930804377,7.8369510816339325
2.225540928492468,-0.047879698102877975,1999999999999991.2,0.3934259209673007,8684524713403.187,9519510970.510502,0.3412060148090132,0.00799999999999993,-0.5117255210104165,162405720058.9285,163715443607.7908,106991911535.43327,55413808523.49521,-0.047879698102877975,-412827853363.0727,1.9999999999999913,0.6824120296180265,0.5,3.8970962292590774,1.0094825899732769e-13,80.0,0.022466448205861078,13.64824059236053,7.827163365268103
2.2479079866764717,-0.04690752230710532,1999999999999991.2,0.3934259209673007,8271696860040.114,9528576763.591711,0.33953939467345134,0.00799999999999993,-0.5120506818252554,161766359320.4722,163070926734.34695,106840307598.27106,54926051722.20116,-0.04690752230710532,-392216781482.3515,1.9999999999999913,0.6790787893469028,0.5,3.9070534090993583,9.894934954180732e-14,81.0,0.022242903311147057,13.581575786938055,7.817225760177366
2.270499837532406,-0.04595742233111582,1999999999999991.2,0.3934259209673007,7879480078557.763,9537479815.509726,0.33789543307305087,0.00799999999999993,-0.5123809593948025,161133543634.357,162433007695.92438,106687255125.4306,54446288508.92639,-0.04595742233111582,-372636552902.80206,1.9999999999999913,0.6757908661461017,0.5,3.9171201817031447,9.699002114544595e-14,82.0,0.022021582725299964,13.515817322922034,7.807151138340805
2.293318740264183,-0.045028987285765355,1999999999999991.2,0.3934259209673007,7506843525654.961,9546222736.275652,0.33627441654820384,0.00799999999999993,-0.5127159543853069,160507524044.01462,161801939560.4986,106532950044.5168,53974573999.49782,-0.045028987285765355,-354035586273.84467,1.9999999999999913,0.6725488330964077,0.5,3.927300399361882,9.506949005076024e-14,83.0,0.02180246431607678,13.450976661928152,7.796952500686407
2.3163669767810915,-0.04412181450271157,1999999999999991.2,0.3934259209673007,7152807939381.116,9554808105.759027,0.33467664830893895,0.00799999999999993,-0.5130552600471112,159888557603.52563,161177981455.16696,106377591041.82697,53510966561.69868,-0.04412181450271157,-336364878760.6904,1.9999999999999913,0.6693532966178779,0.5,3.9375980903149714,9.318698801970498e-14,84.0,0.021585526171453987,13.387065932357556,7.786642986192296
2.3396468519259908,-0.043235509398269034,1999999999999991.2,0.3934259209673007,6816443060620.426,9563238473.57276,0.3331024485718113,0.00799999999999993,-0.5133984617615002,159276907591.1619,160561398781.41318,106221379671.59976,53055527919.56215,-0.043235509398269034,-319577877096.70135,1.9999999999999913,0.6662048971436227,0.5,3.9480174649306647,9.134176202636733e-14,85.0,0.021370746597436336,13.324097942872454,7.776235880645643
2.3631606937057947,-0.04236968533718274,1999999999999991.2,0.3934259209673007,6496865183523.725,9571516358.981342,0.33155215489339024,0.00799999999999993,-0.5137451366040479,158672843720.88004,159952463428.30646,106064520462.16013,52608323258.71992,-0.04236968533718274,-303630355083.7542,1.9999999999999913,0.6631043097867806,0.5,3.958562921964271,8.953307395574661e-14,86.0,0.021158104115887442,13.26208619573561,7.765744625013079
2.3869108535242765,-0.04152396349628669,1999999999999991.2,0.3934259209673007,6193234828439.971,9579644250.831438,0.33002612249880237,0.00799999999999993,-0.5140948529267565,158076642350.99216,159351453982.85498,105907221018.26425,52169421332.727905,-0.04152396349628669,-288480297218.3457,1.9999999999999913,0.6600522449976046,0.5,3.969239054879219,8.776020030849843e-14,87.0,0.02094757746238195,13.201044899952091,7.755182823372367
2.4108997064172097,-0.04069797272801193,1999999999999991.2,0.3934259209673007,5904754531221.625,9587624607.503866,0.3285247246036607,0.00799999999999993,-0.5144471699615198,157488586689.1744,158758655936.66772,105749692118.89365,51738894570.28077,-0.04069797272801193,-274087788137.3025,1.9999999999999913,0.6570494492073214,0.5,3.9800506582146924,8.602243191152526e-14,88.0,0.02073914558407907,13.140988984146428,7.744564250350873
2.4351296512898744,-0.03989134942370596,1999999999999991.2,0.3934259209673007,5630666743084.322,9595459856.886135,0.3270483527275786,0.00799999999999993,-0.5148016374476986,156908966992.91086,158174361888.01495,105592147809.69336,51316819183.2175,-0.03989134942370596,-260414907592.27747,1.9999999999999913,0.6540967054551572,0.5,3.991002733981615,8.431907363429774e-14,89.0,0.020532787637617275,13.081934109103143,7.73390285801201
2.45960311115695,-0.03910373737672306,1999999999999991.2,0.3934259209673007,5370251835492.045,9603152396.364614,0.3255974169973276,0.00799999999999993,-0.5151577952868394,156338080764.4008,157598871738.30722,105434805489.1923,50903275275.20848,-0.03910373737672306,-247425630676.7638,1.9999999999999913,0.6511948339946554,0.5,4.002100498066718,8.264944411079326e-14,90.0,0.020328482987029956,13.023896679893106,7.723212782126524
2.4843225333848165,-0.03833478764524421,1999999999999991.2,0.3934259209673007,5122826204815.281,9610704592.835531,0.32417234643756887,0.00799999999999993,-0.5155151732278382,155776232938.89075,157032492881.9463,105277885987.88522,50498346951.005516,-0.03833478764524421,-235085733043.187,1.9999999999999913,0.648344692875138,0.5,4.013349386622305,8.101287546694037e-14,91.0,0.0201262112016818,12.96689385750276,7.712508347760799
2.509290389936298,-0.037584158414783665,1999999999999991.2,0.3934259209673007,4887740471772.094,9618118782.733894,0.322773589246939,0.00799999999999993,-0.5158732905861035,155223736065.32092,156475540388.42834,105121613639.19775,50102122426.12317,-0.037584158414783665,-223362700860.76514,1.9999999999999913,0.645547178493878,0.5,4.024755062417066,7.940871305346034e-14,92.0,0.019925952054225708,12.910943569877558,7.701804074109974
2.534509177617855,-0.0368515148603385,1999999999999991.2,0.3934259209673007,4664377770911.328,9625397272.079607,0.3214016130571326,0.00799999999999993,-0.516231656000537,154680910478.1054,155928337175.50946,104966216341.2964,49714694136.809006,-0.0368515148603385,-212225645277.30713,1.9999999999999913,0.642803226114265,0.5,4.036323421120971,7.783631518399865e-14,93.0,0.019727685518580056,12.8560645222853,7.691114678498962
2.5599814183292717,-0.036136529008138366,1999999999999991.2,0.3934259209673007,4452152125634.021,9632542336.539927,0.3200569051724862,0.00799999999999993,-0.5165897672324137,154148084458.79593,155391214172.1733,104811925608.64668,49336158850.14924,-0.036136529008138366,-201645221159.97174,1.9999999999999913,0.6401138103449726,0.5,4.0480605974949,7.629505287844193e-14,94.0,0.019531391767926055,12.802276206899451,7.68045507946996
2.5857096593158464,-0.03543887959695222,1999999999999991.2,0.3934259209673007,4250506904474.05,9639556221.507538,0.3187399727874237,0.00799999999999993,-0.516947111010492,153625594386.30768,154864510470.0682,104658976612.16417,48966617774.1435,-0.03543887959695222,-191593549901.26968,1.9999999999999913,0.6374799455748474,0.5,4.059972971453163,7.478430961131752e-14,95.0,0.01933705117272506,12.749598911496948,7.6698403988705675
2.611696473423118,-0.03475825193891057,1999999999999991.2,0.3934259209673007,4058913354572.7803,9646441142.193449,0.31745134317898516,0.00799999999999993,-0.5173031629269306,153113784874.31668,154348573462.01276,104507608206.74667,48606176667.570015,-0.03475825193891057,-182044146087.2897,1.9999999999999913,0.6349026863579703,0.5,4.072067173964563,7.330348106517508e-14,96.0,0.019144644298755606,12.698053727159405,7.659285962852315
2.6379444593541526,-0.03409433777980405,1999999999999991.2,0.3934259209673007,3876869208485.4907,9653199283.734032,0.31619156387153585,0.00799999999999993,-0.5176573873888287,152613008894.3726,153843758966.10138,104358062944.92032,48254945949.45228,-0.03409433777980405,-172971847835.29047,1.9999999999999913,0.6323831277430715,0.5,4.084350092755131,7.185197488885146e-14,97.0,0.01895415190516994,12.647662554861428,7.648807301685054
2.664456241929417,-0.033446835158821846,1999999999999991.2,0.3934259209673007,3703897360650.2,9659832801.311487,0.31496120277061934,0.00799999999999993,-0.5180092376304134,152123627883.2073,153350431333.87833,104210587075.28221,47913040807.9251,-0.033446835158821846,-164352750617.45355,1.9999999999999913,0.6299224055412386,0.5,4.096828877773084,7.04292104605225e-14,98.0,0.01876555494256998,12.598448110824771,7.638420148289013
2.691234472349262,-0.03281544826769678,1999999999999991.2,0.3934259209673007,3539544610032.7466,9666343820.287027,0.31376084826280326,0.00799999999999993,-0.5183581557910985,151646011832.65814,152868963540.98602,104065430524.37222,47580581308.28592,-0.03281544826769678,-156164144396.76288,1.9999999999999913,0.6275216965256064,0.5,4.109510946374038,6.903461865544641e-14,99.0,0.018578834551102288,12.550433930512128,7.628140435382437
2.718281828459045,-0.03219988730922917,1999999999999991.2,0.3934259209673007,3383380465635.984,9672734436.34614,0.31259110927826095,0.00799999999999993,-0.5187035730648061,151180539360.5737,152399737258.64282,103922846860.56618,47257692500.00752,-0.03219988730922917,-148384453909.68597,1.9999999999999913,0.6251822185565219,0.5,4.122403988182023,6.766764161830636e-14,100.0,0.018393972058572117,12.503644371130438,7.617984291139754
